sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,moving,load_raw,current_raw,voltage_v,temperature_c,fault
515,64.725744,1780556600,712036504,True,False,27,27,0x001B,27,27,4,24,0,True,1068,0,12.100,35,
516,64.824834,1780556600,811226047,True,False,13,13,0x000D,13,13,-14,10,0,True,1092,1,12.100,35,
517,64.925107,1780556600,911434735,True,False,19,19,0x0013,19,19,6,16,0,True,1100,1,12.100,35,
518,65.058799,1780556601,44822030,True,False,20,20,0x0014,20,20,1,17,0,True,1108,1,12.100,35,
519,65.268440,1780556601,254480267,True,False,22,22,0x0016,22,22,2,19,0,True,1064,2,12.100,35,
520,65.324690,1780556601,310835004,True,False,22,22,0x0016,22,22,0,19,0,True,1100,0,12.100,35,
521,65.403893,1780556601,390170895,True,False,6,6,0x0006,6,6,-16,3,0,True,1068,0,12.100,35,
522,65.448796,1780556601,434928054,True,False,3,3,0x0003,3,3,-3,0,0,False,1052,1,12.100,35,
523,65.561207,1780556601,547555785,True,False,23,23,0x0017,23,23,20,20,0,True,1076,3,12.100,35,
524,65.918271,1780556601,904463887,True,False,3,3,0x0003,3,3,-20,0,0,False,1056,0,12.100,35,
525,65.947187,1780556601,933295721,True,False,3,3,0x0003,3,3,0,0,0,False,1056,0,12.100,35,
526,66.029021,1780556602,15391114,True,False,23,23,0x0017,23,23,20,20,0,True,1064,1,12.100,35,
527,66.126041,1780556602,112058563,True,False,11,11,0x000B,11,11,-12,8,0,True,1084,1,12.100,35,
528,66.224737,1780556602,211133681,True,False,18,18,0x0012,18,18,7,15,0,True,1092,1,12.100,36,
529,66.323656,1780556602,310124756,True,False,23,23,0x0017,23,23,5,20,0,True,1100,1,12.100,35,
530,66.428231,1780556602,413667259,True,False,27,27,0x001B,27,27,4,24,0,True,1076,1,12.100,35,
531,66.524061,1780556602,510464523,True,False,15,15,0x000F,15,15,-12,12,0,True,1108,2,12.100,35,
532,66.623198,1780556602,609604862,True,False,21,21,0x0015,21,21,6,18,0,True,1116,1,12.100,35,
533,66.727456,1780556602,713217505,True,False,23,23,0x0017,23,23,2,20,0,True,1096,1,12.100,35,
534,66.841416,1780556602,827255703,True,False,25,25,0x0019,25,25,2,22,0,True,1064,1,12.100,35,
535,66.923178,1780556602,909629453,True,False,17,17,0x0011,17,17,-8,14,0,True,1112,2,12.100,35,
536,67.044392,1780556603,30560386,True,False,24,24,0x0018,24,24,7,21,0,True,1108,2,12.100,35,
537,67.213873,1780556603,200141218,True,False,7,7,0x0007,7,7,-17,4,0,True,1068,0,12.100,35,
538,67.301127,1780556603,287257496,True,False,24,24,0x0018,24,24,17,21,0,True,1064,1,12.100,35,
539,67.359249,1780556603,345309398,True,False,24,24,0x0018,24,24,0,21,0,True,1124,2,12.100,35,
540,67.432967,1780556603,419286626,True,False,9,9,0x0009,9,9,-15,6,0,True,1084,1,12.100,35,
541,67.556124,1780556603,542437374,True,False,21,21,0x0015,21,21,12,18,0,True,1092,1,12.100,35,
542,67.912811,1780556603,898970414,True,False,3,3,0x0003,3,3,-18,0,0,False,1056,0,12.100,35,
543,67.940770,1780556603,927131599,True,False,3,3,0x0003,3,3,0,0,0,False,1056,0,12.100,35,
544,68.025334,1780556604,11606379,True,False,23,23,0x0017,23,23,20,20,0,True,1104,2,12.100,35,
545,68.123658,1780556604,110139925,True,False,28,28,0x001C,28,28,5,25,0,True,1084,1,12.100,35,
546,68.225289,1780556604,211500453,True,False,16,16,0x0010,16,16,-12,13,0,True,1112,2,11.400,35,
547,68.324672,1780556604,310884214,True,False,32,32,0x0020,32,32,16,29,0,True,1216,0,4.900,35,
548,68.424768,1780556604,411054786,True,False,52,52,0x0034,52,52,20,49,0,True,1340,0,4.900,35,
549,68.526584,1780556604,512845817,True,False,72,72,0x0048,72,72,20,69,0,True,1448,0,4.900,35,
550,68.625181,1780556604,611307779,True,False,72,72,0x0048,72,72,0,69,0,True,1580,0,4.900,35,
551,68.727329,1780556604,713523387,True,False,92,92,0x005C,92,92,20,89,0,True,1696,0,4.900,35,
552,68.825015,1780556604,811079105,True,False,112,112,0x0070,112,112,20,109,0,True,1804,0,4.900,35,
553,68.939386,1780556604,925536001,True,False,132,132,0x0084,132,132,20,129,0,True,1928,0,4.900,35,
554,69.039319,1780556605,25033898,True,False,132,132,0x0084,132,132,0,129,0,True,2024,0,4.900,35,
555,69.189078,1780556605,175433969,True,False,152,152,0x0098,152,152,20,149,0,True,2024,0,4.900,35,
556,69.227631,1780556605,213997656,True,False,152,152,0x0098,152,152,0,149,0,True,2024,0,4.900,35,
557,69.869897,1780556605,856185873,True,False,172,172,0x00AC,172,172,20,169,0,True,2024,0,4.900,35,
558,69.961486,1780556605,947703420,True,False,172,172,0x00AC,172,172,0,169,0,False,2024,0,4.900,35,
559,69.972916,1780556605,959165749,True,False,172,172,0x00AC,172,172,0,169,0,False,2024,0,4.900,35,
560,70.026413,1780556606,12329257,True,False,192,192,0x00C0,192,192,20,189,0,True,2024,0,4.900,35,
561,70.130263,1780556606,116249815,True,False,192,192,0x00C0,192,192,0,189,0,True,2024,0,4.900,35,
562,70.225344,1780556606,211638217,True,False,212,212,0x00D4,212,212,20,209,0,True,2024,0,4.900,35,
563,70.325651,1780556606,311805413,True,False,232,232,0x00E8,232,232,20,229,0,True,2024,0,4.900,35,
564,70.426115,1780556606,411978138,True,False,252,252,0x00FC,252,252,20,249,0,True,2024,0,4.900,35,
565,70.527970,1780556606,513968934,True,False,252,252,0x00FC,252,252,0,249,0,True,2024,0,4.900,35,
566,70.627129,1780556606,613029988,True,False,272,272,0x0110,272,272,20,269,0,True,2024,0,4.900,35,
567,70.775778,1780556606,761578752,True,False,292,292,0x0124,292,292,20,289,0,True,2024,0,4.900,35,
568,70.831704,1780556606,817501410,True,False,292,292,0x0124,292,292,0,289,0,True,2024,0,4.900,35,
569,70.930224,1780556606,915744725,True,False,312,312,0x0138,312,312,20,309,0,True,1224,0,4.900,35,
570,71.762794,1780556607,748705744,True,False,312,312,0x0138,312,312,0,309,0,False,0,0,4.900,35,
571,72.082189,1780556608,68239386,True,False,264,264,0x0108,264,264,-48,261,0,False,1224,0,4.900,35,
572,72.185376,1780556608,171709900,True,False,284,284,0x011C,284,284,20,281,0,True,1224,0,4.900,35,
573,72.196659,1780556608,182888447,True,False,284,284,0x011C,284,284,0,281,0,True,1224,0,4.900,35,
574,72.232590,1780556608,218856916,True,False,284,284,0x011C,284,284,0,281,0,True,1224,0,4.900,35,
575,72.328843,1780556608,314450561,True,False,304,304,0x0130,304,304,20,301,0,True,1224,0,4.900,35,
576,72.428104,1780556608,414155374,True,False,304,304,0x0130,304,304,0,301,0,True,1224,0,4.900,35,
577,72.529335,1780556608,515082785,True,False,324,324,0x0144,324,324,20,321,0,True,1224,0,4.900,35,
578,72.629478,1780556608,614971701,True,False,324,324,0x0144,324,324,0,321,0,True,1224,0,4.900,35,
579,72.746956,1780556608,732744535,True,False,344,344,0x0158,344,344,20,341,0,True,1224,0,4.900,35,
580,72.829860,1780556608,816225742,True,False,344,344,0x0158,344,344,0,341,0,True,1224,0,4.900,35,
581,72.927912,1780556608,914160754,True,False,364,364,0x016C,364,364,20,361,0,True,1224,0,4.900,35,
582,73.031874,1780556609,17270076,True,False,384,384,0x0180,384,384,20,381,0,True,1224,0,4.900,34,
583,73.170497,1780556609,156240367,True,False,404,404,0x0194,404,404,20,401,0,True,1224,0,4.900,35,
584,73.808868,1780556609,794982914,True,False,332,332,0x014C,332,332,-72,329,0,False,1224,4,12.100,35,
585,74.041661,1780556610,12788834,True,False,128,128,0x0080,128,128,-204,125,0,False,1224,4,12.100,35,
586,74.216586,1780556610,202689791,True,False,24,24,0x0018,24,24,-104,21,0,True,1064,2,12.000,35,
587,74.230724,1780556610,216609692,True,False,24,24,0x0018,24,24,0,21,0,True,1096,3,11.700,35,
588,74.351377,1780556610,337697764,True,False,40,40,0x0028,40,40,16,37,0,True,1188,0,4.900,34,
589,74.428803,1780556610,415074982,True,False,40,40,0x0028,40,40,0,37,0,True,1288,0,4.900,35,
590,74.526663,1780556610,512698040,True,False,60,60,0x003C,60,60,20,57,0,True,1388,0,4.900,34,
591,74.641840,1780556610,627856347,True,False,80,80,0x0050,80,80,20,77,0,True,1512,0,4.900,34,
592,74.742337,1780556610,727695322,True,False,80,80,0x0050,80,80,0,77,0,True,1624,0,4.900,35,
593,74.834942,1780556610,820645669,True,False,100,100,0x0064,100,100,20,97,0,True,1708,0,4.900,35,
594,74.948733,1780556610,934780568,True,False,120,120,0x0078,120,120,20,117,0,True,1836,0,4.900,35,
595,75.029898,1780556611,15286227,True,False,120,120,0x0078,120,120,0,117,0,True,1928,0,4.900,35,
596,75.127502,1780556611,113221537,True,False,140,140,0x008C,140,140,20,137,0,True,1996,0,4.900,34,
597,75.254418,1780556611,240439146,True,False,140,140,0x008C,140,140,0,137,0,True,2024,0,4.900,34,
598,75.387702,1780556611,373943017,True,False,160,160,0x00A0,160,160,20,157,0,True,2024,0,4.900,35,
599,75.450390,1780556611,436586220,True,False,160,160,0x00A0,160,160,0,157,0,True,2024,0,4.900,34,
600,75.580140,1780556611,566359858,True,False,180,180,0x00B4,180,180,20,177,0,True,2024,0,4.900,35,
601,75.649028,1780556611,635187832,True,False,180,180,0x00B4,180,180,0,177,0,True,2024,0,4.900,35,
602,75.878061,1780556611,864191098,True,False,200,200,0x00C8,200,200,20,197,0,True,2024,0,4.900,35,
603,76.116566,1780556612,102571685,True,False,200,200,0x00C8,200,200,0,197,0,False,2024,0,4.900,34,
604,76.151493,1780556612,137860578,True,False,200,200,0x00C8,200,200,0,197,0,False,2024,0,4.900,34,
605,76.235724,1780556612,221657057,True,False,220,220,0x00DC,220,220,20,217,0,True,2024,0,4.900,34,
606,76.350160,1780556612,336211173,True,False,240,240,0x00F0,240,240,20,237,0,True,2024,0,4.900,34,
607,76.430031,1780556612,416042414,True,False,240,240,0x00F0,240,240,0,237,0,True,2024,0,4.900,34,
608,76.528673,1780556612,514612584,True,False,260,260,0x0104,260,260,20,257,0,True,2024,0,4.900,34,
609,76.674935,1780556612,660731732,True,False,280,280,0x0118,280,280,20,277,0,True,2024,0,4.900,34,
610,76.776219,1780556612,762415933,True,False,280,280,0x0118,280,280,0,277,0,True,2024,0,4.900,35,
611,76.837503,1780556612,823800678,True,False,300,300,0x012C,300,300,20,297,0,True,2024,0,4.900,34,
612,76.925535,1780556612,911811865,True,False,300,300,0x012C,300,300,0,297,0,True,2024,0,4.900,34,
613,77.025847,1780556613,12100757,True,False,320,320,0x0140,320,320,20,317,0,True,1224,0,4.900,34,
614,77.149374,1780556613,135058971,True,False,340,340,0x0154,340,340,20,337,0,True,1224,0,4.900,34,
615,77.304726,1780556613,290575091,True,False,340,340,0x0154,340,340,0,337,0,True,1224,0,4.900,34,
616,77.344703,1780556613,330997958,True,False,340,340,0x0154,340,340,0,337,0,False,1224,0,4.900,34,
617,77.440678,1780556613,426782116,True,False,360,360,0x0168,360,360,20,357,0,True,1224,0,4.900,34,
618,77.531563,1780556613,517789953,True,False,360,360,0x0168,360,360,0,357,0,True,1224,0,4.900,34,
619,77.657656,1780556613,643854416,True,False,380,380,0x017C,380,380,20,377,0,True,1224,0,4.900,34,
620,78.080249,1780556614,66278912,True,False,400,400,0x0190,400,400,20,397,0,False,1224,0,4.900,34,
621,78.129540,1780556614,115849800,True,False,400,400,0x0190,400,400,0,397,0,False,1224,0,4.900,34,
622,78.143593,1780556614,129988681,True,False,400,400,0x0190,400,400,0,397,0,False,1224,0,4.900,34,
623,78.229648,1780556614,215600583,True,False,420,420,0x01A4,420,420,20,417,0,True,1224,0,4.900,34,
624,78.341281,1780556614,327309588,True,False,440,440,0x01B8,440,440,20,437,0,True,1224,0,4.900,34,
625,78.428539,1780556614,414775305,True,False,440,440,0x01B8,440,440,0,437,0,True,1224,0,4.900,34,
626,78.529383,1780556614,515213462,True,False,460,460,0x01CC,460,460,20,457,0,True,1224,0,4.900,34,
627,78.646682,1780556614,632632625,True,False,480,480,0x01E0,480,480,20,477,0,True,1224,0,4.900,34,
628,78.727266,1780556614,713298385,True,False,480,480,0x01E0,480,480,0,477,0,True,1224,0,4.900,34,
629,78.825549,1780556614,811846876,True,False,500,500,0x01F4,500,500,20,497,0,True,1224,0,4.900,34,
630,78.930882,1780556614,917139845,True,False,520,520,0x0208,520,520,20,517,0,True,1224,0,4.900,34,
631,79.026305,1780556615,12462779,True,False,520,520,0x0208,520,520,0,517,0,True,1224,0,4.900,34,
632,79.143167,1780556615,128812893,True,False,540,540,0x021C,540,540,20,537,0,True,1224,0,4.900,34,
633,79.233545,1780556615,219518270,True,False,540,540,0x021C,540,540,0,537,0,True,1224,0,4.900,34,
634,79.330495,1780556615,316341130,True,False,560,560,0x0230,560,560,20,557,0,True,1224,0,4.900,34,
635,79.432778,1780556615,419010949,True,False,560,560,0x0230,560,560,0,557,0,True,1224,0,4.900,34,
636,79.532337,1780556615,518496940,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
637,79.633500,1780556615,619675017,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
638,79.809747,1780556615,795756418,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
639,79.962430,1780556615,948192050,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
640,80.007800,1780556615,993966400,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
641,80.052774,1780556616,38989132,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
642,80.136152,1780556616,122115555,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
643,80.228945,1780556616,215154349,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
644,80.326747,1780556616,312940364,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
645,80.434611,1780556616,419859324,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
646,80.525852,1780556616,512081805,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
647,80.626484,1780556616,612545171,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
648,80.725787,1780556616,711971150,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
649,80.824722,1780556616,810994636,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
650,80.925625,1780556616,911843191,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
651,81.025637,1780556617,11849182,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
652,81.133552,1780556617,119862522,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
653,81.229146,1780556617,214947873,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
654,81.348984,1780556617,335121192,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
655,81.430096,1780556617,415762102,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
656,81.526829,1780556617,513005710,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
657,81.712058,1780556617,698392956,True,False,560,560,0x0230,560,560,0,557,0,False,1224,0,4.900,34,
658,81.952736,1780556617,939047241,True,False,560,560,0x0230,560,560,0,557,0,False,1224,3,12.000,34,
659,82.001822,1780556617,988096678,True,False,463,463,0x01CF,463,463,-97,460,0,False,1224,0,11.800,34,
660,82.044878,1780556618,31067558,True,False,433,433,0x01B1,433,433,-30,430,0,False,1224,0,4.900,34,
661,82.125475,1780556618,111774761,True,False,431,431,0x01AF,431,431,-2,428,0,False,1224,0,4.900,34,
662,82.225420,1780556618,211301406,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
663,82.327830,1780556618,313688464,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
664,82.426648,1780556618,412941926,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
665,82.524194,1780556618,510521008,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
666,82.625153,1780556618,611419103,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,1,4.900,34,
667,82.726157,1780556618,712351129,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
668,82.824786,1780556618,810727216,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
669,82.925042,1780556618,911496262,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
670,83.026522,1780556619,12569959,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
671,83.163608,1780556619,149606340,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
672,83.226575,1780556619,212567411,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
673,83.334324,1780556619,320494101,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
674,83.452012,1780556619,438115309,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
675,83.537616,1780556619,523647478,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
676,83.742307,1780556619,728192342,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
677,83.885640,1780556619,871913191,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
678,83.911161,1780556619,896239688,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
679,83.938654,1780556619,924484573,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
680,84.024878,1780556620,11172096,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
681,84.127873,1780556620,114071490,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
682,84.226283,1780556620,212330504,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
683,84.323576,1780556620,310018895,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
684,84.426826,1780556620,413195613,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
685,84.526343,1780556620,512567648,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
686,84.624697,1780556620,611009958,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
687,84.726883,1780556620,712733019,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
688,84.826039,1780556620,812296841,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
689,84.928342,1780556620,914416029,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
690,85.047180,1780556621,33170756,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
691,85.871776,1780556621,858020817,False,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,State read failed: Timed out waiting for STS3215 packet header
692,85.908173,1780556621,894050681,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
693,85.923327,1780556621,909870614,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
694,86.024901,1780556622,11408399,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
695,86.123627,1780556622,110089976,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
696,86.229557,1780556622,215941493,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
697,86.326639,1780556622,312851497,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
698,86.424374,1780556622,410789048,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
699,86.529011,1780556622,515179270,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
700,86.626985,1780556622,613253539,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
701,86.725531,1780556622,711747736,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
702,86.825075,1780556622,811318185,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
703,87.107336,1780556623,93539936,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
704,87.255566,1780556623,241550135,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
705,87.316582,1780556623,302350884,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
706,87.357627,1780556623,343569190,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
707,87.485614,1780556623,471707569,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
708,87.644975,1780556623,631172616,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
709,87.764427,1780556623,750531578,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
710,87.821477,1780556623,807635525,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
711,87.837010,1780556623,823020506,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
712,87.929654,1780556623,915360243,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
713,88.029586,1780556624,15370696,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
714,88.124715,1780556624,110927485,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
715,88.224062,1780556624,210285222,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
716,88.324185,1780556624,310347602,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
717,88.425657,1780556624,411957919,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
718,88.525630,1780556624,511919179,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
719,88.627763,1780556624,614172900,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
720,88.731327,1780556624,717689193,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
721,88.824519,1780556624,810843583,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
722,88.965048,1780556624,950550105,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
723,89.074125,1780556625,60120899,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
724,89.188681,1780556625,174862194,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
725,89.248205,1780556625,234089631,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
726,89.344582,1780556625,330500957,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
727,89.540847,1780556625,526898926,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
728,89.629083,1780556625,615140148,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
729,89.664386,1780556625,650494558,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
730,89.730492,1780556625,716424241,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
731,89.831705,1780556625,816485395,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
732,89.926779,1780556625,912673027,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
733,90.024002,1780556626,10221522,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
734,90.126197,1780556626,112404274,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
735,90.226389,1780556626,212579990,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
736,90.330823,1780556626,317097992,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
737,90.426458,1780556626,412628816,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
738,90.525010,1780556626,511392493,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
739,90.626143,1780556626,612318836,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
740,90.819852,1780556626,805202985,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
741,90.911369,1780556626,897628593,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
742,90.946720,1780556626,932818895,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
743,91.535754,1780556627,521995018,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
744,91.648599,1780556627,634808360,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
745,91.673781,1780556627,659987109,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
746,91.724919,1780556627,711213847,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
747,91.824546,1780556627,810901076,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
748,91.923411,1780556627,909827494,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
749,92.023247,1780556628,9689821,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
750,92.127265,1780556628,113591685,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
751,92.225512,1780556628,211728548,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
752,92.327977,1780556628,313886229,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
753,92.426279,1780556628,412514200,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
754,92.529258,1780556628,515039295,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
755,92.628155,1780556628,614195200,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
756,93.307266,1780556629,293696945,True,False,431,431,0x01AF,431,431,0,428,0,False,0,8753,0.000,0,
757,93.600781,1780556629,586780538,True,False,0,0,0x0000,0,0,-431,-3,0,False,431,0,4.900,34,
758,93.696710,1780556629,682915587,True,False,431,431,0x01AF,431,431,431,428,0,False,1224,0,4.900,34,
759,93.724253,1780556629,710545771,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
760,93.747447,1780556629,733303672,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
761,93.825220,1780556629,811295143,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
762,93.924082,1780556629,910250416,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
763,94.025079,1780556630,11333491,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
764,94.126738,1780556630,112834729,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
765,94.224869,1780556630,211101800,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
766,94.324952,1780556630,310975903,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
767,94.425475,1780556630,411558068,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
768,94.526227,1780556630,512254005,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
769,94.626020,1780556630,612108902,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
770,94.725348,1780556630,711783899,True,False,431,431,0x01AF,431,431,0,428,0,False,1224,0,4.900,34,
